id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,timestamp
52,XRP,XRP,xrp,1287,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55051549471.0,99987715632.0,False,,6,,,,2024-04-08T16:00:00.000Z,0.6153548577133416,1782314634.2533126,100.6062,0.12934772,3.07387966,2.53255001,-1.21852095,18.93093365,9.76293879,33876238391.626194,1.2627,61535485771.33,,2024-04-08T16:00:00.000Z,,,,,,2024-04-08 18:01:32.688557
3408,USDC,USDC,usd-coin,18009,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32665921952.271847,32665921952.271847,False,,7,,,,2024-04-08T15:59:00.000Z,1.000025510080621,7838741955.39652,83.4018,-0.02073632,-0.00965096,-0.01341315,0.00677538,0.00339699,-0.01622128,32666755262.57441,1.2176,32666755262.57,,2024-04-08T15:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-08 18:01:32.688557
74,Dogecoin,DOGE,dogecoin,947,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143801336383.7052,143801336383.7052,True,,8,,,,2024-04-08T16:00:00.000Z,0.20284623380005498,2288158553.139336,-7.5051,0.04793199,1.1955886,1.64594566,19.17192035,151.39782095,158.92133801,29169559500.84942,1.0876,29169559500.85,,2024-04-08T16:00:00.000Z,,,,,,2024-04-08 18:01:32.688557
2010,Cardano,ADA,cardano,1127,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35603023412.316,36771024607.588,False,,9,,,,2024-04-08T15:59:00.000Z,0.6069263716329645,439117703.06468385,55.4808,0.04139169,2.59753042,-0.65552216,-17.75204699,13.99702837,18.87595833,21608413818.800438,0.8054,27311686723.48,,2024-04-08T15:59:00.000Z,,,,,,2024-04-08 18:01:32.688557
11419,Toncoin,TON,toncoin,264,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470641925.394965,5105070117.740744,True,,10,3414166606.0,20520521982.313892,,2024-04-08T15:59:00.000Z,6.010404397445475,292911521.19537073,135.6905,2.17866551,12.51328023,12.60674519,108.44401602,187.92631621,170.20244806,20859961490.352528,0.7778,30683535884.94,,2024-04-08T15:59:00.000Z,,,,,,2024-04-08 18:01:32.688557
5805,Avalanche,AVAX,avalanche,702,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377887589.732393,436577229.732393,False,,11,,,,2024-04-08T15:59:00.000Z,49.62337378442019,514911732.43945616,43.1629,-0.25226551,2.62186783,-3.15455246,14.86133398,37.7037581,39.17804151,18752057113.784164,0.699,35517866218.66,,2024-04-08T15:59:00.000Z,,,,,,2024-04-08 18:01:32.688557
5994,Shiba Inu,SHIB,shiba-inu,787,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,12,,,,2024-04-08T15:59:00.000Z,2.864958884532082e-05,720842924.8797143,18.4429,0.23283507,0.18361295,1.70494716,-17.32877613,207.9609098,208.95894723,16882899330.68495,0.6293,16889909188.28,,2024-04-08T15:59:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-08 18:01:32.688557
1831,Bitcoin Cash,BCH,bitcoin-cash,873,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19688853.125,19688853.125,False,,13,,,,2024-04-08T15:59:00.000Z,681.2146991293226,878202521.2768295,13.2603,-0.12342653,-0.5019679,7.48958019,57.75125974,178.96895074,174.36892807,13412336157.748299,0.4999,14305508681.72,,2024-04-08T15:59:00.000Z,,,,,,2024-04-08 18:01:32.688557
6636,Polkadot,DOT,polkadot-new,729,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1431145706.8641112,1431145706.8641112,True,,14,,,,2024-04-08T16:00:00.000Z,9.011471372301452,253165982.78283685,50.1259,0.12958081,4.02344657,0.0550441,-16.45333486,27.76710524,25.90536718,12896728566.998064,0.4807,12896728567.0,,2024-04-08T16:00:00.000Z,,,,,,2024-04-08 18:01:32.688557
1958,TRON,TRX,tron,965,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87680471755.36163,87680582562.17459,True,,15,71659659264.0,8793116064.02873,,2024-04-08T15:59:00.000Z,0.12270664072842123,300295211.8876108,62.9122,-0.10173664,1.73608677,2.17576512,-9.96275406,-0.26290419,19.98385065,10758976146.583645,0.401,10758989743.32,,2024-04-08T15:59:00.000Z,,,,,,2024-04-08 18:01:32.688557
1,Bitcoin,BTC,bitcoin,10962,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19676875.0,19676875.0,False,,1,,,,2024-04-08T16:02:00.000Z,71867.29941866708,36696427988.62968,83.6798,0.14755935,3.27621873,5.10267841,4.99124488,58.21126026,53.30876833,1414123867248.6848,52.7259,1509213287792.01,,2024-04-08T16:02:00.000Z,,,,,,2024-04-08 18:03:13.104287
1027,Ethereum,ETH,ethereum,8746,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120070542.58459328,120070542.58459328,True,,2,,,,2024-04-08T16:01:00.000Z,3633.288618443456,17464638897.477654,89.1537,-0.3608745,7.03615671,5.26601261,-7.53950014,48.09851834,60.86260236,436250935782.9331,16.2606,436250935782.93,,2024-04-08T16:01:00.000Z,,,,,,2024-04-08 18:03:13.104287
825,Tether USDt,USDT,tether,81735,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,106901267934.99915,110942615136.6704,True,,3,,,,2024-04-08T16:01:00.000Z,1.000008183453692,67586910313.74966,58.8556,0.01662959,-0.01760821,0.00155752,-0.22882608,0.03254946,-0.04692024,106902142756.5749,3.9846,110943523030.42,,2024-04-08T16:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-08 18:03:13.104287
1839,BNB,BNB,bnb,2133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149534927.7584231,149534927.7584231,False,,4,,,,2024-04-08T16:01:00.000Z,587.5639717584897,1726434082.510952,29.7962,-0.21090998,0.48494096,2.41292302,20.9711938,83.67759613,94.91076377,87861336070.35791,3.2749,87861336070.36,,2024-04-08T16:01:00.000Z,,,,,,2024-04-08 18:03:13.104287
5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,445573823.0794391,573503009.1296376,True,,5,,,,2024-04-08T16:01:00.000Z,181.4190944812247,2713300396.897576,31.8421,0.46904972,0.87813821,-3.55454312,23.11842524,73.1327589,81.51237063,80835599507.60927,3.013,104044396598.56,,2024-04-08T16:01:00.000Z,,,,,,2024-04-08 18:03:13.104287
52,XRP,XRP,xrp,1287,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55051549471.0,99987715632.0,False,,6,,,,2024-04-08T16:02:00.000Z,0.6156253767929489,1781134466.7799268,100.7001,0.1555464,3.14911508,2.64815252,-1.17021908,19.03147492,9.90988567,33891130886.120045,1.2642,61562537679.29,,2024-04-08T16:02:00.000Z,,,,,,2024-04-08 18:03:13.104287
3408,USDC,USDC,usd-coin,18009,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32665921952.271847,32665921952.271847,False,,7,,,,2024-04-08T16:01:00.000Z,1.0000484684792812,7839740121.200964,83.3503,-0.00031698,0.01860087,0.00540824,0.01017651,0.03125341,-0.01472536,32667505219.83319,1.2176,32667505219.83,,2024-04-08T16:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-08 18:03:13.104287
74,Dogecoin,DOGE,dogecoin,947,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143801336383.7052,143801336383.7052,True,,8,,,,2024-04-08T16:02:00.000Z,0.20294853777800798,2270431243.594768,-8.144,-0.15876602,1.26338037,1.81849655,19.26205799,151.506201,159.18019472,29184270949.596428,1.0881,29184270949.6,,2024-04-08T16:02:00.000Z,,,,,,2024-04-08 18:03:13.104287
2010,Cardano,ADA,cardano,1127,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35603023412.316,36771024607.588,False,,9,,,,2024-04-08T16:01:00.000Z,0.6071636479092779,438840234.5965801,55.2502,0.00379489,2.71548379,-0.49967658,-17.73346311,14.07812698,18.95463865,21616861571.621212,0.8057,27322364155.92,,2024-04-08T16:01:00.000Z,,,,,,2024-04-08 18:03:13.104287
11419,Toncoin,TON,toncoin,264,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470641925.394965,5105070117.740744,True,,10,3414166606.0,20512850173.764767,,2024-04-08T16:01:00.000Z,6.008157345841243,294517916.8185513,136.8794,1.89225157,12.50793386,12.70228057,108.39285494,187.84153901,170.44919907,20852162778.846355,0.7775,30672064528.94,,2024-04-08T16:01:00.000Z,,,,,,2024-04-08 18:03:13.104287
5805,Avalanche,AVAX,avalanche,702,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377887589.732393,436577229.732393,False,,11,,,,2024-04-08T16:01:00.000Z,49.61349726581631,514671456.3777486,43.1837,-0.39090759,2.71753117,-3.24290768,14.78509392,37.67526101,39.17563812,18748324899.973995,0.6988,35510797113.12,,2024-04-08T16:01:00.000Z,,,,,,2024-04-08 18:03:13.104287
5994,Shiba Inu,SHIB,shiba-inu,787,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,12,,,,2024-04-08T16:01:00.000Z,2.866265289344282e-05,719854854.4888128,18.1155,0.16111708,0.30809828,1.81889139,-17.39950216,208.32355782,209.13994993,16890597835.905592,0.6296,16897610889.95,,2024-04-08T16:01:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-08 18:03:13.104287
1831,Bitcoin Cash,BCH,bitcoin-cash,873,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19688853.125,19688853.125,False,,13,,,,2024-04-08T16:01:00.000Z,681.062628612573,877998372.8080924,13.1902,-0.21958292,-0.4499681,7.44698079,57.62754016,178.85361445,174.26293865,13409342063.679373,0.4998,14302315200.86,,2024-04-08T16:01:00.000Z,,,,,,2024-04-08 18:03:13.104287
6636,Polkadot,DOT,polkadot-new,729,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1431145706.8641112,1431145706.8641112,True,,14,,,,2024-04-08T16:02:00.000Z,9.024385889065739,252384056.9593887,50.1765,0.14925071,4.25831636,0.18854121,-16.31912958,28.00092287,26.3272062,12915211122.221497,0.4817,12915211122.22,,2024-04-08T16:02:00.000Z,,,,,,2024-04-08 18:03:13.104287
1958,TRON,TRX,tron,965,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'layer-1', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,87680471755.36163,87680582562.17459,True,,15,71659659264.0,8792843872.35358,,2024-04-08T16:01:00.000Z,0.12270284233364871,300331055.45285845,62.846,-0.10952877,1.79457336,2.16141318,-9.96997998,-0.27561349,19.99009627,10758643101.538078,0.4013,10758656697.85,,2024-04-08T16:01:00.000Z,,,,,,2024-04-08 18:03:13.104287
1,Bitcoin,BTC,bitcoin,10962,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19676875.0,19676875.0,False,,1,,,,2024-04-08T16:04:00.000Z,71889.51405358987,36703348966.36803,83.737,0.21827461,3.39176506,5.01751239,5.07845554,58.27998282,53.42290135,1414560981843.2312,52.7479,1509679795125.39,,2024-04-08T16:04:00.000Z,,,,,,2024-04-08 18:04:53.653794
1027,Ethereum,ETH,ethereum,8746,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120070542.58459328,120070542.58459328,True,,2,,,,2024-04-08T16:03:00.000Z,3637.2218526578436,17423348347.165054,89.1084,-0.19053217,7.29683042,5.2764544,-7.38265568,48.29651749,61.14849432,436723201349.1669,16.29,436723201349.17,,2024-04-08T16:03:00.000Z,,,,,,2024-04-08 18:04:53.653794
825,Tether USDt,USDT,tether,81735,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,106901267934.99915,110942615136.6704,True,,3,,,,2024-04-08T16:03:00.000Z,0.9999190096005042,67499445837.96524,58.9271,0.00410755,-0.02584875,-0.02170656,-0.24117579,0.01393734,-0.04433044,106892609958.60248,3.9872,110933629849.95,,2024-04-08T16:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2024-04-08 18:04:53.653794
1839,BNB,BNB,bnb,2133,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,149534927.7584231,149534927.7584231,False,,4,,,,2024-04-08T16:03:00.000Z,587.9623035669437,1723260372.123622,29.7183,-0.14257485,0.54843198,2.39544525,21.03301335,83.80501034,95.2451961,87920900588.55894,3.2795,87920900588.56,,2024-04-08T16:03:00.000Z,,,,,,2024-04-08 18:04:53.653794
5426,Solana,SOL,solana,649,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okx-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'cmc-crypto-awards-2024']",,445573823.0794391,573503009.1296376,True,,5,,,,2024-04-08T16:03:00.000Z,181.51149161398044,2704119626.5373683,34.0868,0.47939361,0.90728164,-3.57797741,23.18040483,73.25268564,81.74830749,80876769251.29282,3.0168,104097386632.23,,2024-04-08T16:03:00.000Z,,,,,,2024-04-08 18:04:53.653794
52,XRP,XRP,xrp,1287,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,55051549471.0,99987715632.0,False,,6,,,,2024-04-08T16:04:00.000Z,0.6212688356140618,1780097883.7184029,100.6702,1.00533961,4.15290406,3.54203099,-0.20050523,20.14270678,10.94354027,34201812038.598087,1.2757,62126883561.41,,2024-04-08T16:04:00.000Z,,,,,,2024-04-08 18:04:53.653794
3408,USDC,USDC,usd-coin,18009,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,32665921952.271847,32665921952.271847,False,,7,,,,2024-04-08T16:03:00.000Z,0.999976762188444,7835914300.937085,83.0286,-0.01582137,0.00689368,-0.00942761,0.00810605,0.01864496,-0.03166899,32665162867.733215,1.2184,32665162867.73,,2024-04-08T16:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2024-04-08 18:04:53.653794
74,Dogecoin,DOGE,dogecoin,947,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,143801336383.7052,143801336383.7052,True,,8,,,,2024-04-08T16:04:00.000Z,0.2033275021470683,2269249775.2427163,-8.1929,-0.02106754,1.53404687,1.62258918,19.65358263,151.81046567,159.73900109,29238766532.30911,1.0903,29238766532.31,,2024-04-08T16:04:00.000Z,,,,,,2024-04-08 18:04:53.653794
2010,Cardano,ADA,cardano,1127,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35603023412.316,36771024607.588,False,,9,,,,2024-04-08T16:03:00.000Z,0.6074083164110959,438200327.74575186,55.1656,0.00536506,2.75929535,-0.50927625,-17.70978372,14.14189024,19.05419335,21625572510.019695,0.8066,27333374238.5,,2024-04-08T16:03:00.000Z,,,,,,2024-04-08 18:04:53.653794
11419,Toncoin,TON,toncoin,264,2021-08-26T13:40:22.000Z,"['pos', 'layer-1', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3470641925.394965,5105070117.740744,True,,10,3414166606.0,20505531614.280937,,2024-04-08T16:03:00.000Z,6.006013759915774,295881243.9875837,139.9666,1.79002966,12.47152689,12.67102289,108.31666689,187.79053158,170.22239355,20844723159.662735,0.7773,30661121372.49,,2024-04-08T16:03:00.000Z,,,,,,2024-04-08 18:04:53.653794
5805,Avalanche,AVAX,avalanche,702,2020-07-13T00:00:00.000Z,"['defi', 'smart-contracts', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'avalanche-ecosystem', 'cms-holdings-portfolio', 'dragonfly-capital-portfolio', 'moonriver-ecosystem', 'injective-ecosystem', 'real-world-assets', 'layer-1']",715748719.0,377887589.732393,436577229.732393,False,,11,,,,2024-04-08T16:03:00.000Z,49.653916949538655,512688681.2394752,45.983,-0.32865231,2.79945115,-3.27995537,14.8555958,37.8025924,39.46428535,18763598996.83358,0.6999,35539727449.96,,2024-04-08T16:03:00.000Z,,,,,,2024-04-08 18:04:53.653794
5994,Shiba Inu,SHIB,shiba-inu,787,2020-08-01T00:00:00.000Z,"['memes', 'ethereum-ecosystem', 'doggone-doggerel']",,589289410812691.0,589534086491242.2,False,,12,,,,2024-04-08T16:03:00.000Z,2.8696342819647108e-05,714944706.2766442,17.1287,0.26053392,0.40472066,1.85085315,-17.31335309,208.73524411,209.58978407,16910450952.66884,0.6308,16917472249.82,,2024-04-08T16:03:00.000Z,1027.0,Ethereum,ETH,ethereum,0x95ad61b0a150d79219dcf64e1e6cc01f0b64c4ce,2024-04-08 18:04:53.653794
1831,Bitcoin Cash,BCH,bitcoin-cash,873,2017-07-23T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'marketplace', 'medium-of-exchange', 'store-of-value', 'enterprise-solutions', 'payments', 'bitcoin-ecosystem', 'layer-1']",21000000.0,19688853.125,19688853.125,False,,13,,,,2024-04-08T16:03:00.000Z,681.2262252225721,874302845.1047587,13.5797,-0.19623202,-0.4028841,7.23490135,57.6277466,178.67649289,174.32598988,13412563093.305393,0.5003,14305750729.67,,2024-04-08T16:03:00.000Z,,,,,,2024-04-08 18:04:53.653794
6636,Polkadot,DOT,polkadot-new,729,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1431145706.8641112,1431145706.8641112,True,,14,,,,2024-04-08T16:03:00.000Z,9.025761322053834,252592286.1609257,50.3863,0.15425222,4.28362202,0.18257483,-16.31777671,28.06613737,26.38395715,12917179567.237488,0.4818,12917179567.24,,2024-04-08T16:03:00.000Z,,,,,,2024-04-08 18:04:53.653794
